Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,ATC LEVEL,Is Drug Class,Semantic type UMLS property,ontology_type,cui_is_duplicate
R03AB03,orciprenaline,,,False,C0029193,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/R03AB,5.0,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,ATC,True
A07EA03,prednisone,,,False,C0032952,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T125|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/A07EA,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T125|http://purl.bioontology.org/ontology/STY/T109,ATC,True
N05BA25,mexazolam,,,False,C0089958,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/N05BA,5.0,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,ATC,False
C03AB06,trichlormethiazide and potassium,,,False,C3653070,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/C03AB,5.0,,http://purl.bioontology.org/ontology/STY/T121,ATC,False
L04AK02,teriflunomide,,,False,C1718383,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/L04AK,5.0,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,ATC,False
D08AA01,ethacridine lactate,,,False,C0014961,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/D08AA,5.0,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,ATC,True
C01DA13,eritrityl tetranitrate,,,False,C0014758,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/C01DA,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,ATC,False
N07BB03,acamprosate,,,False,C0284941,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/N07BB,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,ATC,False
J07AH04,"meningococcus A,C,Y,W-135, tetravalent purified polysaccharides antigen",,,False,C3652504,http://purl.bioontology.org/ontology/STY/T129|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/J07AH,5.0,,http://purl.bioontology.org/ontology/STY/T129|http://purl.bioontology.org/ontology/STY/T121,ATC,False
J05AJ03,dolutegravir,,,False,C3253985,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/J05AJ,5.0,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,ATC,False
R03CC15,formoterol,,,False,C0060657,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/R03CC,5.0,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,ATC,True
D07XB02,triamcinolone,,,False,C0040864,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/D07XB,5.0,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,ATC,True
V03AB37,idarucizumab,,,False,C3885063,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T129|http://purl.bioontology.org/ontology/STY/T116,http://purl.bioontology.org/ontology/ATC/V03AB,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T129|http://purl.bioontology.org/ontology/STY/T116,ATC,False
A10BD30,gemigliptin and dapagliflozin,,,False,C5978748,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/A10BD,5.0,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,ATC,False
P02BB,"Organophosphorous compounds, antitrematodals",Organophosphorous compounds,,False,C3653404,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/P02B,4.0,Y,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,ATC,False
A02BC,Proton pump inhibitors for peptic ulcer and GORD,Proton pump inhibitors,,False,C3540020,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/A02B,4.0,Y,http://purl.bioontology.org/ontology/STY/T121,ATC,False
D07BC04,diflucortolone and antiseptics,,,False,C3652899,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/D07BC,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,ATC,False
B05CB02,sodium citrate,,,False,C0142825,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/B05CB,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,ATC,False
C01DX08,heptaminol,,,False,C0019223,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/C01DX,5.0,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,ATC,False
A07AX03,nifuroxazide,,,False,C0068742,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/A07AX,5.0,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,ATC,False
A07EA,Corticosteroids acting locally,,,False,C3653474,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/A07E,4.0,Y,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,ATC,False
N03AC01,paramethadione,,,False,C0070072,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/N03AC,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,ATC,False
A03AD,Papaverine and derivatives containing drugs for functional gastrointestinal disorders,Papaverine and derivatives,,False,C3654045,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/A03A,4.0,Y,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,ATC,False
N04AA01,trihexyphenidyl,,,False,C0041009,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/N04AA,5.0,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,ATC,False
J05AR08,"emtricitabine, tenofovir disoproxil and rilpivirine",,,False,C3191261,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/J05AR,5.0,,http://purl.bioontology.org/ontology/STY/T121,ATC,False
D07AC11,amcinonide,,,False,C0051556,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/D07AC,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,ATC,False
N02AJ16,tramadol and celecoxib,,,False,C5563936,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/N02AJ,5.0,,http://purl.bioontology.org/ontology/STY/T121,ATC,False
M01AE15,flunoxaprofen,,,False,C0060504,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/M01AE,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,ATC,True
D03AX09,crilanomer,,,False,C0111063,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/D03AX,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,ATC,False
D03AX06,becaplermin,,,False,C0379135,http://purl.bioontology.org/ontology/STY/T129|http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T116,http://purl.bioontology.org/ontology/ATC/D03AX,5.0,,http://purl.bioontology.org/ontology/STY/T129|http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T116,ATC,True
S01GA03,xylometazoline,,,False,C0078643,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/S01GA,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,ATC,True
P01AA05,tilbroquinol,,,False,C0618388,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/P01AA,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,ATC,False
B05BC01,mannitol,,,False,C0024730,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/B05BC,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,ATC,True
M01AE09,flurbiprofen,,,False,C0016377,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/M01AE,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,ATC,True
L01EB07,dacomitinib,,,False,C2987430,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/L01EB,5.0,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,ATC,False
J02AC06,oteseconazole,,,False,C4519300,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/J02AC,5.0,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,ATC,False
A06AD61,"lactulose, combinations",,,False,C3652860,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/A06AD,5.0,,http://purl.bioontology.org/ontology/STY/T121,ATC,False
J01RA05,levofloxacin and ornidazole,,,False,C3700401,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/J01RA,5.0,,http://purl.bioontology.org/ontology/STY/T121,ATC,False
N04AB02,orphenadrine (chloride),,,False,C0699481,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/N04AB,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,ATC,False
J05AD02,fosfonet,,,False,C0031681,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/J05AD,5.0,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,ATC,False
J04BA,Drugs for treatment of lepra,,,False,C3653747,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/J04B,4.0,Y,http://purl.bioontology.org/ontology/STY/T121,ATC,True
S01AE02,norfloxacin,,,False,C0028365,http://purl.bioontology.org/ontology/STY/T195|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/S01AE,5.0,,http://purl.bioontology.org/ontology/STY/T195|http://purl.bioontology.org/ontology/STY/T109,ATC,True
A06,DRUGS FOR CONSTIPATION,,,False,C3653756,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/A,2.0,Y,http://purl.bioontology.org/ontology/STY/T121,ATC,True
A06A,DRUGS FOR CONSTIPATION,,,False,C3653756,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/A06,3.0,Y,http://purl.bioontology.org/ontology/STY/T121,ATC,True
N07CA,Antivertigo preparations,,,False,C1874328,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/N07C,4.0,Y,http://purl.bioontology.org/ontology/STY/T121,ATC,True
P03AC52,"bioallethrin, combinations",,,False,C3653170,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/P03AC,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,ATC,False
S01EA51,"epinephrine, combinations",,,False,C3652879,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/S01EA,5.0,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,ATC,False
P01BA01,chloroquine,,,False,C0008269,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/P01BA,5.0,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,ATC,False
S01LA02,anecortave,,,False,C1693912,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T125,http://purl.bioontology.org/ontology/ATC/S01LA,5.0,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T125,ATC,False
V03AB13,obidoxime,,,False,C0086728,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/V03AB,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,ATC,False
J07BJ51,"rubella, combinations with mumps, live attenuated",,,False,C3653224,http://purl.bioontology.org/ontology/STY/T129|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/J07BJ,5.0,,http://purl.bioontology.org/ontology/STY/T129|http://purl.bioontology.org/ontology/STY/T121,ATC,False
C01CA30,Adrenergic and dopaminergic agents combinations,combinations,,False,C3540027,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/C01CA,5.0,,http://purl.bioontology.org/ontology/STY/T121,ATC,False
S01EX01,guanethidine,,,False,C0018318,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/S01EX,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,ATC,True
H01CC01,ganirelix,,,False,C0073629,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T116,http://purl.bioontology.org/ontology/ATC/H01CC,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T116,ATC,False
R03DB03,proxyphylline and adrenergics,,,False,C3653058,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/R03DB,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,ATC,False
A12CC30,magnesium (different salts in combination),,,False,C3652563,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/A12CC,5.0,,http://purl.bioontology.org/ontology/STY/T121,ATC,False
A11GA,"vitamin C products, plain","Ascorbic acid (vitamin C), plain",,False,C3654013,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T127,http://purl.bioontology.org/ontology/ATC/A11G,4.0,Y,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T127,ATC,False
R03AC14,clenbuterol,,,False,C0008932,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/R03AC,5.0,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,ATC,True
S01BA08,medrysone,,,False,C0065865,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/S01BA,5.0,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,ATC,False
S01LA09,faricimab,,,False,C5139890,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T129|http://purl.bioontology.org/ontology/STY/T116,http://purl.bioontology.org/ontology/ATC/S01LA,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T129|http://purl.bioontology.org/ontology/STY/T116,ATC,False
A01AB02,hydrogen peroxide,,,False,C0020281,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T197|http://purl.bioontology.org/ontology/STY/T130,http://purl.bioontology.org/ontology/ATC/A01AB,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T197|http://purl.bioontology.org/ontology/STY/T130,ATC,True
J04BA51,"dapsone, rifampicin and clofazimine",,,False,C5783053,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/J04BA,5.0,,http://purl.bioontology.org/ontology/STY/T121,ATC,False
R03BB07,umeclidinium bromide,,,False,C3709474,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/R03BB,5.0,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,ATC,False
